dismember 	0
plain lurid 	0
may well be the year 's best and most unpredictable comedy 	1
to good actors 	1
to feel funny and light 	1
considerable charm 	1
worth the extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles 	1
a masterpeice 	1
to bowling you over 	1
, claustrophobic 	0
without you has a bracing truth that 's refreshing after the phoniness of female-bonding pictures like divine secrets of the ya-ya sisterhood . 	1
does n't flinch from its unsettling prognosis , namely , that the legacy of war is a kind of perpetual pain 	1
clumsily mugging their way through snow dogs 	0
a hilarious place to visit 	1
wryly amusing 	1
encourage 	1
that this film 's cast is uniformly superb 	1
quite endearing . 	1
thrill you , touch you and 	1
the bizarre is credible 	1
is cruel , misanthropic stuff with only weak claims to surrealism and black comedy . 	0
nothing more than four or five mild chuckles surrounded by 86 minutes of overly-familiar and poorly-constructed comedy . 	0
the dorkier aspects 	0
, save your disgust and your indifference 	0
immensely ambitious 	1
literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds . 	1
our most flamboyant female comics 	1
at least funny 	1
fascinating , ludicrous , provocative and vainglorious 	1
of an especially well-executed television movie 	1
this gets us in trouble 	0
use of his particular talents 	1
lethargically paced parable of renewal . 	0
you could just rent those movies instead , let alone seek out a respectable new one 	0
and engaging film 	1
ghetto 	0
robbed 	0
'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture 	1
to accomplish 	1
deceit and murder 	0
its generic villains lack any intrigue ( other than their funny accents ) and the action scenes are poorly delivered . 	0
a pretty good execution 	1
captures that perverse element of the kafkaesque where identity , overnight , is robbed and replaced with a persecuted `` other . '' 	1
it 's tremendously moving 	1
unholy 	0
it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights 	1
was immensely enjoyable thanks to great performances 	1
it 's an entertaining movie 	1
like a change in ( herzog 's ) personal policy 	1
watching these two actors play 	1
fascination , and 	1
, boredom never takes hold . 	1
veers into corny sentimentality , 	0
some nice twists 	1
the rampantly designed equilibrium becomes a concept doofus 	0
drags it 	0
maintains a surprisingly buoyant tone throughout , 	1
often intense character study 	1
irony 	0
, festival in cannes offers rare insight into the structure of relationships . 	1
is dark , brooding and slow , 	0
is also a creative urge 	1
wives are worse 	0
with its own solemn insights 	1
, `` far from heaven '' is a masterpiece . 	1
amoral assassin 	0
as obvious as telling a country skunk 	0
-- a film less about refracting all of world war ii through the specific conditions of one man , and more about that man 	1
clarity 	1
find their own rhythm and protect each other from the script 's bad ideas and awkwardness . 	0
is so poorly paced you could fit all of pootie tang in between its punchlines 	0
any insight 	1
this is more appetizing than a side dish of asparagus . 	1
a wonderful , ghastly film . 	1
hollow tribute 	0
weirdly appealing 	1
assign one bright shining star to roberto benigni 's pinocchio -- 	1
in addition to gluing you to the edge of your seat , changing lanes is also a film of freshness , imagination and insight . 	1
no matter how much he runs around and acts like a doofus , accepting a 50-year-old in the role is creepy in a michael jackson sort of way . 	0
tom tykwer , director of the resonant and sense-spinning run lola run 	1
outside his grasp 	0
was so endlessly , grotesquely , inventive 	1
could n't help but feel the wasted potential of this slapstick comedy . 	0
ca n't quite conceal that there 's nothing resembling a spine here 	0
to begrudge anyone for receiving whatever consolation 	0
that even tunney ca n't save 	0
outstanding 	1
with the kind of visual flair that shows what great cinema can really do 	1
love to have their kids 	1
nearly three decades of bittersweet camaraderie and history 	1
fun and enjoyable 	1
the son of the bride 's humor is born out of an engaging storyline , which also is n't embarrassed to make you reach for the tissues . 	1
real narrative logic 	1
in unexpected ways , touching 	1
an underdone potato 	0
truly edgy 	1
where nothing 's happening 	0
all about anakin ... and the lustrous polished visuals rich in color and creativity and , of course , special effect 	1
wrong with this increasingly pervasive aspect of gay culture 	0
respects 	1
considerable 	1
will give many ministers and bible-study groups hours of material to discuss . 	1
refreshingly 	1
to perform 	1
a tasty performance 	1
allegiance to chekhov 	1
a memorable experience that , like many of his works , presents weighty issues 	1
locales 	0
cinematic experience 	1
bad soap opera 	0
enthusiastic 	1
choosing his roles with the precision of the insurance actuary 	1
holm does his sly , intricate magic , 	1
conjured up more coming-of-age stories 	1
the film is not entirely successful 	0
remotely probing or penetrating . 	0
, and 	1
hard to dismiss -- moody , thoughtful 	1
sets out to entertain and ends up delivering in good measure 	1
an often watchable , though goofy and lurid , blast of a costume drama 	1
there must be an audience that enjoys the friday series , but i would n't be interested in knowing any of them personally . 	0
deserves a place of honor next to nanook 	1
old-fashioned scary movie 	1
infuses it into a rustic , realistic , and altogether creepy tale of hidden invasion 	1
in the process comes out looking like something wholly original 	1
real humor 	1
successful adaptation 	1
mind , while watching eric rohmer 's tribute to a courageous scottish lady 	1
shimmeringly lovely 	1
the third feels limited by its short running time 	0
a compelling piece that demonstrates just how well children can be trained to live out and carry on their parents ' anguish 	1
someone who obviously knows nothing about crime 	0
interpreting the play as a call for pity and sympathy 	0
an ease 	1
need of a scented bath 	0
, excruciatingly tedious 	0
red dragon '' never cuts corners . 	1
texan director george ratliff had unlimited access to families and church meetings , 	1
a plot that crawls along at a snail 's pace 	0
our reality tv obsession , 	0
empathy and pity fogging up the screen ... his secret life enters the land of unintentional melodrama and tiresome love triangles . 	0
the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place 	0
your least favorite james bond movie seem as cleverly plotted as the usual suspects 	0
a high-spirited buddy movie about the reunion of berlin 	1
a fresh infusion of creativity 	1
of control on a long patch of black ice 	0
another director ever making his wife look so bad in a major movie 	0
a reprieve 	1
deserved co-winner 	1
story for those intolerant of the more common saccharine genre 	0
too erotic 	0
the uneven performances by the cast members , who seem bound and determined to duplicate bela lugosi 's now-cliched vampire accent 	0
labute masterfully balances both traditional or modern stories together in a manner that one never overwhelms the other . 	1
's hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress 	0
protagonist 	0
may lack the pungent bite of its title , but it 's an enjoyable trifle nonetheless 	1
daring 	1
i might add -- slice of comedic bliss 	1
have captured the chaos of an urban conflagration with such fury 	1
wasted minutes of sandler 	0
stunningly trite 	0
bitter 	0
impossible to claim that it is `` based on a true story '' with a straight face 	0
harrison ford low 	0
bouncy 	1
a documentary that works 	1
a terrifically entertaining specimen of spielbergian 	1
satisfying destination 	1
comes off as a kingdom more mild than wild 	1
such unrelenting dickensian decency that it turned me 	1
's a compelling and horrifying story 	1
close to real life 	1
big , dumb action movie 	0
natural sportsmen 	1
the comic touch 	1
's just too bad the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain . 	0
well-thought stunts 	1
lee 's character did n't just go to a bank manager and save everyone the misery 	0
with yet another remarkable yet shockingly little-known perspective 	1
the lengths 	1
will make you wish you were at home watching that movie instead of in the theater watching this one . 	0
a weak and ineffective ghost story without a conclusion or pay off 	0
constructs a hilarious ode to middle america and middle age with this unlikely odyssey , featuring a pathetic , endearing hero who is all too human . 	1
sons , loyalty and duty 	1
the barriers finally prove to be too great 	0
for drawing wrenching performances from his actors ( improvised over many months ) and for conveying the way tiny acts of kindness make ordinary life survivable 	1
uplifter . 	1
's willing to express his convictions 	1
a coming-of-age film that avoids the cartoonish clichés and sneering humor of the genre as it provides a fresh view of an old type -- the uncertain girl on the brink of womanhood . 	1
amusing and 	1
inside information 	1
's apparently nothing left to work with , sort of like michael jackson 's nose . 	0
does n't have anything really interesting to say . 	0
fast-paced and 	1
putrid it is not worth the price of the match that should be used to burn every print of the film 	0
resourceful 	1
not particularly scary 	0
eighth-grader 	1
to convince almost everyone that it was put on the screen , just for them 	1
there are some laughs in this movie 	1
way to entertain or inspire its viewers 	1
takes care 	1
bibbidy-bobbidi-bland . 	0
to the phrase ` fatal script error 	0
can only point the way -- but thank goodness for this signpost . 	1
gets old quickly . 	0
aspired 	1
how good 	1
a clever 	1
is really all about performances 	1
low-budget , video-shot 	0
, it 's as good as you remember . 	1
while it may not add up to the sum of its parts , holofcener 's film offers just enough insight to keep it from being simpleminded , and the ensemble cast is engaging enough to keep you from shifting in your chair too often . 	1
this rich and luscious 	1
causes of anti-semitism ever seen on screen . 	0
it 's light on the chills and heavy on the atmospheric weirdness , 	1
a stunning film , a one-of-a-kind tour de force 	1
relationship and 	1
he delivers fascinating psychological fare 	1
flops 	0
you to accept it as life and go with its flow 	1
of a love affair 	1
it all unfolds predictably , and the adventures that happen along the way seem repetitive and designed to fill time , providing no real sense of suspense . 	0
pushes its agenda too forcefully 	0
that are so crucial to the genre and another first-rate performance by top-billed star bruce willis 	1
edgy camera work 	1
disingenuous 	0
damned compelling 	1
ideas and wry comic mayhem 	1
great impression 	1
consistently funny , in an irresistible junior-high way , and 	1
may have many agendas 	1
slopped ` em together here 	0
hooked on the delicious pulpiness of its lurid fiction 	1
does n't even qualify as a spoof of such 	0
the lazy material and the finished product 's unshapely look 	0
big-hearted and 	1
plummets 	0
it 's not very interesting . 	0
by sending the audience straight to hell 	0
terrible as the synergistic impulse that created it 	0
warped logic by writer-director kurt wimmer 	0
rare treat 	1
lackadaisical 	0
gives new meaning to the phrase ` fatal script error . ' 	0
girlfriends are bad , wives are worse and babies are the kiss of death in this bitter italian comedy . 	0
ponderous and pretentious endeavor 	0
with passion and energy 	1
you 'll want things to work out 	1
director george hickenlooper has had some success with documentaries , but here his sense of story and his juvenile camera movements smack of a film school undergrad , and his maudlin ending might not have gotten him into film school in the first place 	0
buoyant energy level 	1
accomplishes so much that one viewing ca n't possibly be enough 	1
low-key romantic comedy 	1
are powerful and moving without stooping to base melodrama 	1
the film 's crisp , unaffected style and air of gentle longing 	1
's fitting that a movie as artificial and soulless as the country bears owes its genesis to an animatronic display at disneyland . 	0
touches smartly and wistfully 	1
... stylistically , the movie is a disaster . 	0
that rare movie that works on any number of levels -- as 	1
they fascinate in their recklessness . 	1
, solid storytelling . 	1
the most edgy piece 	1
may not be a straightforward bio 	0
who cares ? ) . 	0
's a lovely , eerie film that casts an odd , rapt spell . 	1
's its first sign of trouble 	0
patience , respect and affection 	1
a film that 's flawed and brilliant in equal measure . 	1
's a smartly directed , grown-up film of ideas 	1
is certainly amusing 	1
so lackluster 	0
that trademark grin of his -- 	1
are once again made all too clear in this schlocky horror/action hybrid . 	0
this thing works on no level whatsoever for me . 	0
his secret life enters the land of unintentional melodrama and tiresome love triangles 	0
fashioning an engrossing entertainment out 	1
( especially the frank sex scenes ) ensure that the film is never dull 	1
the movie is n't painfully bad , something to be ` fully experienced ' 	0
is not edward burns ' best film 	0
historical truth and realism 	1
a crisp psychological drama ( and ) 	1
their parents would do well to cram earplugs in their ears and put pillowcases over their heads for 87 minutes . 	0
the filmmakers ' paws , sad to say , were all over this `` un-bear-able '' project 	0
his excellent cast 	1
has nothing else to watch 	0
fast-moving and cheerfully 	1
has a lot to do with the casting of juliette binoche as sand , who brings to the role her pale , dark beauty and characteristic warmth . 	1
its heartfelt concern 	1
solaris is rigid and evasive in ways that soderbergh 's best films , `` erin brockovich , '' `` out of sight '' and `` ocean 's eleven , '' never were . 	1
has the rare capability to soothe and break your heart with a single stroke . 	1
its intelligence and intensity 	1
of the ugly american 	0
rather frightening 	0
a bloated plot 	0
good natured 	1
a funny ( sometimes hilarious ) comedy with a deft sense of humor about itself , a playful spirit and a game cast 	1
more often than not hits the bullseye 	1
intermezzo strain 	1
a clumsily manufactured exploitation flick , 	0
not to have been edited at all 	0
this film 's impressive performances and adept direction 	1
it 's a brazenly misguided project 	0
with considerable appeal 	1
unrelated shorts 	0
it was at least funny 	1
dip into your wallet , swipe 90 minutes of your time , and 	1
frailty '' starts out like a typical bible killer story 	0
switch to a mix of the shining , the thing , and any naked teenagers horror flick from the 1980s 	0
worth a look as a curiosity 	1
amounts to being lectured to by tech-geeks , if you 're up for that sort of thing 	0
have ransacked every old world war ii movie for overly familiar material 	0
sends you away a believer again and quite cheered at just that . 	1
been forced by his kids to watch too many barney videos 	0
america 's knee-jerk moral sanctimony 	0
pretentious types 	0
bitter nor sweet 	1
it never comes close to being either funny or scary 	0
an unabashedly romantic picture of a nation whose songs spring directly from the lives of the people 	1
an eloquent , deeply felt meditation on the nature of compassion 	1
so perfect 	1
static set ups , not much camera movement 	0
a wild comedy that could only spring from the demented mind of the writer 	1
humorless , self-conscious art drivel 	0
... in no way original , or even all that memorable , but as downtown saturday matinee brain candy , it does n't disappoint . 	1
ditched the saccharine sentimentality of bicentennial man 	1
barry 's cold-fish act makes the experience worthwhile 	1
the film rehashes several old themes and is capped with pointless extremes 	0
marveled 	1
has moments of inspired humor 	1
to seek our tears , our sympathies 	1
paced at a speed that is slow to those of us in middle age 	0
constructs a hilarious ode to middle america and middle age with this unlikely odyssey 	1
most basic 	1
it was so endlessly , grotesquely , inventive 	1
amusing from time 	1
the earnestness of its execution and skill of its cast 	1
while cherish does n't completely survive its tonal transformation from dark comedy to suspense thriller 	0
this sad , compulsive life 	0
if i stay positive 	1
filmmakers david weissman and bill weber benefit enormously from the cockettes ' camera craziness -- not only did they film performances , but they did the same at home 	1
director chris columbus takes a hat-in-hand approach to rowling that stifles creativity and allows the film to drag on for nearly three hours . 	0
's probably not easy to make such a worthless film ... 	0
a remarkable new trick 	1
forced drama 	0
manages not only 	1
journalistically dubious , 	0
meaning in relationships or work 	1
happily 	1
this is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that does n't reveal even a hint of artifice . 	1
ultimately that 's what makes it worth a recommendation 	1
is still a cinematic touchstone . 	1
this deeply spiritual film taps into the meaning and consolation in afterlife communications . 	1
could feel my eyelids ... getting ... very ... heavy 	0
a delightful , if minor , pastry 	1
local flavor 	1
please the eye 	1
a poky and pseudo-serious exercise in sham actor workshops and an affected malaise . 	0
lazy , miserable and smug . 	0
an imitation movie 	0
apparently nobody here bothered to check it twice . 	0
love a disney pic with as little cleavage as this one has , 	1
an annoying orgy of excess and exploitation that has no point and goes nowhere 	0
opulent 	1
ignoring what the filmmakers clearly believe 	0
a captivating and intimate study about dying and loving 	1
inconsistent , meandering , and sometimes dry plot 	0
deflated 	0
the el cheapo margaritas 	0
after several scenes of this tacky nonsense , you 'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget . 	0
, the characters have a freshness and modesty that transcends their predicament . 	1
a struggling nobody 	0
does leblanc make one spectacularly ugly-looking broad 	0
welcome step 	1
an unfortunate title 	0
since it does n't take itself so deadly seriously 	1
numerous , world-renowned filmmakers 	1
show-stoppingly hilarious , but 	1
the rage and alienation that fuels the self-destructiveness of many young people 	0
feels like very light errol morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs 	0
's a glorified sitcom , and a long , unfunny one at that . 	0
enjoyably fast-moving , hard-hitting documentary . 	1
jarring , new-agey tone 	1
a movie about the power of poetry and passion 	1
often shocking but ultimately worthwhile exploration of motherhood and desperate mothers . 	1
a slam-bang extravaganza 	1
by movies ' end you 'll swear you are wet in some places and feel sand creeping in others 	1
you reach the finale 	1
that made mamet 's `` house of games '' and last fall 's `` heist '' so much fun 	1
dullest tangents 	0
he allows a gawky actor like spall -- who could too easily become comic relief in any other film -- to reveal his impressively delicate range . 	1
is a successful one . 	1
all add up to a satisfying crime drama . 	1
acquire the fast-paced contemporary society 	1
this story gets sillier , not scarier , as it goes along ... 	0
of visual charm 	1
messy and frustrating , but very pleasing at its best moments 	1
with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought 	0
suspenseful cliché 	1
kids-cute sentimentality 	1
supermarket tabloids 	0
boisterous and utterly charming 	1
utterly ridiculous shaggy dog story 	0
does n't add up to much . 	0
a fluid , no-nonsense authority 	1
tedious norwegian offering which somehow snagged an oscar nomination . 	0
it has a tremendous , offbeat sense of style and humor that suggests he was influenced by some of the filmmakers who have directed him , especially the coen brothers and steven soderbergh 	1
the pay-off is negligible 	0
this arrogant richard pryor wannabe 's routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny 	0
a wild comedy 	1
a fiercely clever and subtle film , capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries . 	1
emotional heart 	1
butterflies that die 	0
essentially awkward version 	0
one can only assume that the jury who bestowed star hoffman 's brother gordy with the waldo salt screenwriting award at 2002 's sundance festival were honoring an attempt to do something different over actually pulling it off 	0
against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except 	0
, sarah 's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness . 	0
the concept is a hoot . 	1
béart and berling are both superb , while huppert ... is magnificent . 	1
to pop up in a cinematic year already littered with celluloid garbage 	0
its dying 	0
been this odd , inexplicable and unpleasant 	0
rollicking dark humor 	1
fontaine 's direction , especially her agreeably startling use of close-ups and her grace with a moving camera 	1
at how much we care about the story 	1
play like the worst kind of hollywood heart-string plucking . 	0
putters along looking for astute observations and coming up blank 	0
combines sharp comedy , old-fashioned monster movie atmospherics , and genuine heart to create a film that 's not merely about kicking undead *** , but also about dealing with regret and , ultimately , finding redemption 	1
has to recite bland police procedural details , fiennes wanders around in an attempt 	0
is a matter of plumbing arrangements and mind games , of no erotic or sensuous charge . 	0
so much crypt mist in the brain 	0
are jarring and deeply out of place in what could have 	0
watchable up until the point where the situations and the dialogue spin hopelessly out of control -- that is to say , when carol kane appears on the screen . 	0
secret ballot is a comedy , both gentle and biting 	1
a summary of the plot does n't quite do justice to the awfulness of the movie , for that comes through all too painfully in the execution . 	0
there 's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us . 	1
was a freshman fluke 	0
all the best possible ways 	1
are put to perfect use in the breathtakingly beautiful outer-space documentary space station 3d . 	1
ends up being neither 	0
well-characterized 	1
the stale plot and pornographic way 	0
expects something special but 	0
like a bottom-feeder sequel in the escape from new york series 	0
they were insulted and the audience was put through torture for an hour and a half 	0
a first-class road movie that proves you can run away from home , but your ego and all your problems go with you 	1
it 's not too fast and not too slow . 	1
a baffling mixed platter of gritty realism and magic realism with a hard-to-swallow premise 	0
achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation 	1
faulty 	0
timeless spectacle 	1
would n't want to live waydowntown 	0
rarely have i seen a film so willing to champion the fallibility of the human heart . 	1
the qualities that made the first film so special 	1
a clumsily manufactured exploitation flick 	0
worn-out 	0
muddled and derivative that few will bother thinking it all through 	0
comprehend the chasm of knowledge that 's opened between them 	1
almost enough chuckles for a three-minute sketch , and 	0
the screenplay falls somewhat short 	0
is to sit through about 90 minutes of a so-called ` comedy ' and not laugh once . 	0
like getting all excited about a chocolate eclair and then biting into it and finding the filling missing 	0
pot 	1
you 'd have to be a most hard-hearted person not to be moved by this drama . 	1
a fully developed story 	1
spiritless , silly and monotonous 	0
she can act 	1
during sunset 	1
refreshing . 	1
elevated by it -- the kind of movie 	1
filled with low-brow humor , gratuitous violence and a disturbing disregard 	0
that come full circle to end on a positive ( if tragic ) note 	1
stupid americans 	0
, organic character work 	1
old world war 	1
gondry 's direction is adequate ... but what gives human nature its unique feel is kaufman 's script 	1
, but why bother if you 're going to subjugate truth to the tear-jerking demands of soap opera 	0
with their fathers 	1
is strong as always . 	1
a dullard 	0
a banal , virulently unpleasant excuse 	0
whose engaging manner and flamboyant style made him a truly larger-than-life character 	1
in the translation ... another routine hollywood frightfest in which the slack execution italicizes the absurdity of the premise 	0
can report that it is instead a cheap cliché 	0
he allows nothing to get in the way 	1
went back to newcastle , the first half of gangster no. 1 drips with style and , at times , blood . 	1
good-time shenanigans 	1
the imagery in this chiaroscuro of madness and light 	1
it certainly wo n't win any awards in the plot department but it sets out with no pretensions and delivers big time . 	1
something hip 	1
a listless sci-fi comedy in which eddie murphy deploys two 	0
surprises 	1
an impenetrable and insufferable ball of pseudo-philosophic twaddle 	0
's surprisingly bland despite the heavy doses of weird performances and direction . 	0
if allen , at 66 , has stopped challenging himself 	0
the film sounds like the stuff of lurid melodrama , but what makes it interesting as a character study is the fact that the story is told from paul 's perspective . 	1
an already obscure demographic 	0
making up for any flaws that come later 	1
is hilarious 	1
mending a child 's pain for his dead mother via communication with an old woman straight out of eudora welty 	0
annoying rather than charming 	0
remarkably accessible and haunting 	1
for the film 's publicists or for people who take as many drugs as the film 's characters 	0
you see this film you 'll know too 	1
with the director taking a hands-off approach when he should have shaped the story to show us why it 's compelling 	0
cage makes an unusual but pleasantly haunting debut behind the camera . 	1
sandler 	1
technical flaws 	0
the film starts promisingly , but the ending is all too predictable and far too cliched to really work 	0
clichés , depression and bad alternative music 	0
burns ' visuals , characters and his punchy dialogue , 	1
too thin 	0
rewritten , and 	0
takes you by the face , strokes your cheeks and coos beseechingly at you : 	1
vulgar , sexist , racist humor 	0
found writer-director mitch davis 's wall of kitsch hard going 	0
girlfriends are bad , wives are worse and babies are the kiss of death in this bitter italian comedy 	0
the problem is he has no character , loveable or otherwise . 	0
standoffish to everyone else 	0
is one of the best-sustained ideas i have ever seen on the screen 	1
bounds along with the rat-a-tat energy of `` his girl friday , '' maintaining a light touch while tackling serious themes 	1
as it is flawed 	0
a sweet , charming tale 	1
one hears harry shearer is going to make his debut as a film director 	1
musical passion 	1
lady 	1
like all of egoyan 's work , ararat is fiercely intelligent and uncommonly ambitious . 	1
is frittered away in middle-of-the-road blandness . 	0
's immensely ambitious , different than anything that 's been done before and amazingly successful in terms of what it 's trying to do 	1
suspense , intriguing characters and bizarre bank robberies , 	1
to remember 	1
uninteresting , unlikeable people 	0
jabs 	0
clear point 	1
's a spontaneity to the chateau , a sense of light-heartedness , that makes it attractive throughout . 	1
what little atmosphere is generated by the shadowy lighting , macabre sets , and endless rain is offset by the sheer ugliness of everything else . 	0
with an eye on preserving a sense of mystery 	1
that never quite goes where you expect and often surprises you with unexpected comedy 	1
, paxton , making his directorial feature debut , does strong , measured work . 	1
a film that will be best appreciated by those willing to endure its extremely languorous rhythms , waiting for happiness is ultimately thoughtful without having much dramatic impact . 	1
satisfy the boom-bam crowd 	1
feeling a part of its grand locations 	1
achieving some honest insight 	1
surprisingly entertaining 	1
of too many story lines 	0
hugh grant 's act is so consuming that sometimes it 's difficult to tell who the other actors in the movie are . 	1
ai n't art 	0
why not invite some genuine spontaneity into the film by having the evil aliens ' laser guns actually hit something for once ? 	0
is energized by volletta wallace 's maternal fury , her fearlessness 	1
skins has a desolate air , but eyre , a native american raised by white parents , manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor . 	1
angling to see how many times they can work the words `` radical '' or `` suck '' into a sentence 	0
sounds promising 	1
, we need agile performers 	0
it goes off the rails in its final 10 or 15 minutes 	0
so dull 	0
viewing for its courage , ideas , technical proficiency and great acting 	1
it 's a frankenstein-monster of a film that does n't know what it wants to be . 	0
'' is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original . 	0
even less surprises 	0
its dying , 	0
those who are not acquainted with the author 's work , on the other hand , may fall fast asleep . 	0
's not enough substance here to sustain interest for the full 90 minutes , especially with the weak payoff 	0
the most high-concept sci fi adventures 	1
return to never land is much more p.c. than the original version ( no more racist portraits of indians , for instance ) , but the excitement is missing . 	0
while it is interesting to witness the conflict from the palestinian side , longley 's film lacks balance ... and fails to put the struggle into meaningful historical context . 	0
deeply affecting film 	1
to recovering from its demented premise 	0
hallelujah for small favors 	1
a sentimental mess 	0
the improperly hammy performance 	0
tipped this film into the `` a '' range , as is 	1
most enchanting 	1
odd bedfellows 	0
inevitable and 	0
turn it off 	0
great past 	1
difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny 	0
has turned out nearly 21/2 hours of unfocused , excruciatingly tedious cinema that , half an hour in , starts making water torture seem appealing 	0
the quirky 	1
which very simply sets out to entertain and ends up delivering in good measure 	1
at every opportunity to do something clever , the film goes right over the edge and kills every sense of believability ... all you have left 	0
sappy as big daddy 	0
fresh and raw like a blown-out vein , narc takes a walking-dead , cop-flick subgenre and beats new life into it . 	1
life affirming 	1
its rawness and vitality give it considerable punch . 	1
're gon na like this movie 	1
could have been crisper and punchier , but 	0
its most immediate and most obvious pleasure 	1
just another disjointed , fairly predictable psychological thriller . 	0
ponderous to work as shallow entertainment , not remotely incisive enough to qualify as drama , monsoon 	0
lawrence has only a fleeting grasp of how to develop them 	0
deft 	1
, and intelligent 	1
been much better 	0
reactionary ideas about women and a total lack of empathy 	0
idemoto and kim make a gorgeous pair ... their scenes brim with sexual possibility and emotional danger 	1
interesting cinematic devices ( cool visual backmasking ) , 	1
intelligent screenplay 	1
ca n't believe anyone would really buy this stuff . 	0
crudity 	0
all awkward , static , and lifeless rumblings 	0
humorless , 	0
very well done 	1
ill-considered notion 	0
, clever 	1
as imaginative as one might have hoped 	1
, biting and witty feature 	1
ends up offering nothing more than the latest schwarzenegger or stallone flick 	0
its predictable plot and paper-thin supporting characters 	0
to squeeze a few laughs out of the material 	0
almost no organic intrigue 	0
is a horrible movie -- 	0
, obvious , preposterous , the movie will likely set the cause of woman warriors back decades . 	0
is on full , irritating display in ( this ) meandering and pointless french coming-of-age import from writer-director anne-sophie birot 	0
storytelling skills 	1
fetishistic violence 	0
authentically vague , but ultimately purposeless , 	0
proves tiresome 	0
one very funny joke and a few other decent ones 	1
same option to slap her creators because they 're clueless and inept 	0
bucked the odds 	1
a thriller whose style , structure and rhythms are so integrated with the story , you can not separate them . 	1
too slow for a younger crowd , too shallow for an older one . 	0
fresh 	1
be compelling , amusing and unsettling 	1
all the way 	1
's still not a good movie 	0
pointed , often incisive satire and unabashed sweetness 	1
a catastrophic collision of tastelessness and gall 	0
an oddity , to be sure , but one that you might wind up remembering with a degree of affection rather than revulsion 	1
is stiff or just plain bad . 	0
could become a historically significant work as well as a masterfully made one 	1
, there 's a certain robustness to this engaging mix of love and bloodletting . 	1
the innate theatrics that provide its thrills and extreme emotions lose their luster when flattened onscreen . 	0
could be a single iota worse ... a soulless hunk of exploitative garbage 	0
a party-hearty teen flick that scalds like acid . 	0
likely to see all year 	1
be utterly entranced by its subject and still show virtually no understanding of it 	0
it 's an ambitious film , and 	1
bad film 	0
sit through crap like this 	0
to blow it 	0
they poorly rejigger fatal attraction into a high school setting 	0
look at a slice of counterculture that might be best forgotten 	0
is such a blip on the year 's radar screen 	0
it wears you down like a dinner guest showing off his doctorate 	0
a 95-minute commercial for nba properties 	0
fascinating , unnerving examination 	1
this is a film about the irksome , tiresome nature of complacency that remains utterly satisfied to remain the same throughout . 	0
affirming and 	1
a graceful , moving tribute to the courage of new york 's finest and a nicely understated expression of the grief shared by the nation at their sacrifice . 	1
achingly human 	1
on its own , big trouble could be considered a funny little film . 	1
true to its animatronic roots : ... as stiff , ponderous and charmless as a mechanical apparatus 	0
, whatever your orientation . 	1
one of this year 's very best pictures 	1
glass 's dirgelike score becomes a fang-baring lullaby 	0
but it will just as likely make you weep , and it will do so in a way that does n't make you feel like a sucker . 	1
astoundingly 	1
ability to pull together easily accessible stories that resonate with profundity 	1
the low-grade cheese standards on which it operates 	0
confront it 	1
there 's plenty to enjoy -- in no small part thanks to lau . 	1
us to see samira makhmalbaf as a very distinctive sensibility , working to develop her own film language with conspicuous success 	1
climactic setpiece 	1
slight to be called any kind of masterpiece 	0
is nothing redeeming about this movie . 	0
its visual panache 	1
hilarious dialogue 	1
mr. taylor tries to shift the tone to a thriller 's rush 	1
good to see michael caine whipping out the dirty words and punching people in the stomach again 	1
it does give a taste of the burning man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity . 	1
that is impenetrable and dull 	0
looks to be going through the motions , beginning with the pale script . 	0
a passable date film 	1
this is the stuff that disney movies are made of . 	1
it 's black hawk down with more heart . 	1
